5576,BFI9,PJPP,TVBL,LTRR,1655512026,N/A,1983/4/1,1949/2/11,9DMC,1985/11/3,958,6TA0,1261770308,8HV2,K258573641,DZVQ,2008/8/10,IC07,AP51,OQUD,8MWE,F92N,P7KO,20LW,28,3,2,902970637,974111481,936361457,435725088,E527AL57CJB0,N/A,Yes,No,No,Normal,N/A,945,99,1044
5577,P1Y2,I5G5,KY6X,J9ZG,1080003242,N/A,1993/1/1,1952/1/23,FEUX,2006/8/31,946,AYDM,1212952913,AI12,M266485038,67MV,1916/5/4,IC09,0O4W,56KC,YV82,NFXL,ZV8L,DAXK,28,3,2,927538499,375195893,726653924,894169948,RSVLNVB7DILZ,N/A,Yes,No,No,Normal,N/A,973,98,1071
5578,IKPY,JV9O,VH4C,E2I1,1536445427,N/A,1920/4/1,1978/7/6,5Z3X,1921/2/3,123,TLTJ,1931440489,4CVE,Q148824073,T31J,1998/12/1,IC26,NSSC,IZZB,5CA6,96G1,VSSJ,R8VS,28,3,2,997146751,597779939,655800231,760732835,D61WOYVB90DL,N/A,Yes,No,No,Normal,N/A,926,93,1019
5579,0SDJ,PTK9,HX4S,F5MX,1152847579,N/A,1926/6/1,1995/6/24,3MTF,1924/4/7,241,ZOL1,1115586352,JSY5,I210542571,9W4L,1981/10/23,IC02,3MG3,RDPP,B95E,9MZ2,GNX1,JC28,28,3,2,968862513,444694513,368346869,165636819,4TEEP3MDGXJL,N/A,Yes,No,No,Normal,N/A,944,99,1043
5580,Z6AR,BUBM,UOZW,4W9O,1536579806,N/A,1980/11/1,1989/7/18,NVET,1975/2/27,546,HRRQ,1850105134,HQ5H,N272659007,5243,1919/10/22,IC09,ACPU,4SSW,NST5,S4KH,H38E,JOG1,28,3,2,959831016,972729867,749366098,772871523,1ZFKDPUOAM7Z,N/A,Yes,No,No,Normal,N/A,982,93,1075
5581,5.60E+02,ZH4M,A2GA,B74C,1191019066,N/A,1974/8/1,1923/9/29,SGF9,1913/06/31,526,64DF,1320924528,7BWY,Z279338168,X2DW,1960/10/5,IC07,9ZCL,DYEA,25CO,8FOD,FKAU,YIZT,28,3,2,960774915,984191385,145736751,530903976,GBHYLIPJS056,N/A,Yes,No,No,Normal,N/A,999,93,1092
5582,73BE,DK0X,KO2F,B0T7,1168703720,N/A,1932/4/1,1973/8/6,Z85V,1916/11/15,934,JCR9,1569803340,PIJM,V115632156,MC2S,2003/4/25,IC31,8O2W,RTHP,RXAR,EAY2,C8NB,NK52,28,3,2,935118743,879534182,279351523,228034298,SE5E9SR0MCOU,N/A,Yes,No,No,Normal,N/A,981,92,1073
5583,AM3B,S92Q,NXA0,OGDC,1823813766,N/A,1996/8/1,1981/5/12,QIGR,1962/7/15,293,D58X,1835369848,INN1,Q191430861,2Z5F,1923/1/7,IC07,D393,U62M,UKJI,37L4,K7C1,4C79,28,3,2,926481761,401149213,299495544,520065103,3DWINEBGPU9Z,N/A,Yes,No,No,Normal,N/A,969,93,1062
5584,S37A,9SYZ,VRNJ,BT3D,1182053584,N/A,1934/12/1,2011/3/4,NZ9Q,2008/4/4,553,PZ57,1227156758,78N4,K133303842,ZKR0,1937/11/9,IC20,ES7O,HI5R,X35N,4U9H,DO8X,ZK95,28,3,2,947342765,717953130,405249977,325609739,91W9MI0ZRTTJ,N/A,Yes,No,No,Normal,N/A,995,94,1089
5585,6SPM,FNEK,Q69C,DE83,1239813307,N/A,1979/12/1,1942/3/12,CYXW,1954/12/12,753,E9A4,1598933639,7BMT,J161269815,W66D,2002/2/24,IC12,IFV7,C911,ITHT,HBDW,U6VM,97ND,28,3,2,972905012,102331239,458074776,489428073,MREIEKRQUWNA,N/A,Yes,No,No,Normal,N/A,940,91,1031
5586,Y09A,LRA0,MCMH,MS5L,1944397890,N/A,1925/1/1,1940/2/11,U249,1997/7/7,311,8.00E+07,1217598957,JWO8,S244422698,OFF8,1962/4/1,IC11,TSPN,C9CF,57HL,YRDC,JV16,BXT1,28,3,2,958909140,647014587,328817111,851759900,PN2E3E90F1ZQ,N/A,Yes,No,No,Normal,N/A,985,92,1077
5587,5UJ1,IQHF,WXSR,24FV,1526743849,N/A,1940/6/1,1928/10/22,5YP0,1925/12/2,992,2XFV,1237926334,86BL,L156336498,7AMX,1937/5/29,IC18,KFAF,XQN3,8N9E,OWSH,N61X,J4Y7,28,3,2,916964258,445487259,328102929,308282569,SYLYIMX484M9,N/A,Yes,No,No,Normal,N/A,1000,97,1097
5588,V4ZS,72VU,L87R,F7K4,1180372377,N/A,1918/5/1,1952/11/16,4L8X,1914/9/20,939,JAZD,1024275597,WTSU,Q279332985,N60A,1938/4/25,IC03,S92T,FHFU,JCLH,NEMB,NQI1,9AR9,28,3,2,957137713,483472842,234656031,820520048,WP1I2O5DFQYH,N/A,Yes,No,No,Normal,N/A,937,97,1034
5589,K6L5,UWMY,KOFR,M1MF,1986039075,N/A,2010/11/1,1961/3/4,F8C1,1970/5/15,356,4R18,1068526022,FWE5,P177111369,OLKF,1996/5/18,IC12,R6OJ,D7QF,PWG1,JCSN,8ZLE,NZPD,28,3,2,964219000,265769999,739778816,292875061,LTEF22HWPT6N,N/A,Yes,No,No,Normal,N/A,984,100,1084
5590,AJGW,WUT7,I96J,XGHD,1298941963,N/A,1920/8/1,1912/4/4,N7FC,1973/1/18,92,08QE,1523358472,I1J3,S247080298,1BHT,1943/7/14,IC07,A45O,LCGZ,PTXU,9Q6H,OM6C,0OHZ,28,3,2,984758043,183489975,245085380,506098940,5ZIMN9KGTE5S,N/A,Yes,No,No,Normal,N/A,994,94,1088
5591,CR09,O4ZX,AYX0,HFAX,1328257037,N/A,1986/1/1,2006/3/7,G2L4,1969/1/20,710,C07Y,1136206256,WM3S,A256756977,BYDM,1914/10/14,IC13,8T5V,PD4D,93PC,RCWD,9Q9V,2IWC,28,3,2,960797934,599414978,559161299,930723088,O39GOKWYT60K,N/A,Yes,No,No,Normal,N/A,915,100,1015
5592,9WEK,VQWS,1JMR,FQOZ,1638548087,N/A,2000/8/1,1991/1/12,AJQ1,1984/11/29,190,EOEU,1957509721,2BNJ,B267449544,35WJ,1919/7/17,IC25,VM5K,PZAN,L0PX,Y2PL,5NX2,IQL3,28,3,2,928872420,443029793,872154515,226449661,JPU50BR7JI0P,N/A,Yes,No,No,Normal,N/A,936,94,1030
5593,ITZU,XKEO,5ASX,H93V,1556192162,N/A,1953/3/1,2006/8/31,HVOH,1918/2/11,31,IBRB,1053323590,ELFE,Y168350674,3QZF,1996/10/25,IC13,7GO4,GUH4,7IBD,LJYP,WRPG,8.30E+04,28,3,2,943593520,618850346,849672597,629318811,BW628THQIOS5,N/A,Yes,No,No,Normal,N/A,980,98,1078
5594,92EX,D3IK,WZTY,P3UM,1972161138,N/A,1951/4/1,1911/8/14,WNKL,1985/10/26,866,4YLR,1454510411,LBGB,U260280827,FGPR,1916/3/2,IC29,UL2D,JA3U,KSFG,SULP,15VG,8KHQ,28,3,2,901448539,576280513,314750566,123689251,6KVAV678BJVG,N/A,Yes,No,No,Normal,N/A,985,93,1078
5595,1OCI,IIOT,YH4J,GLBR,1374674142,N/A,1949/12/1,1941/4/11,2D0N,1970/2/13,541,K8X1,1733267069,Z6C4,C198554031,NF45,2007/8/26,IC14,Z8EL,7PH4,65SA,N9N3,ZFR2,X20G,28,3,2,920984596,142051262,798592679,953763009,QSA59BKDHALE,N/A,Yes,No,No,Normal,N/A,903,99,1002
5596,156A,YSK6,XHYP,5DJV,1816546899,N/A,2004/9/1,1983/1/29,YEOX,1944/9/23,834,SPDH,1868002844,70EU,G183660527,M1R9,1956/12/19,IC25,CXCG,3KCU,K8R4,5DJ9,AW0I,JW62,28,3,2,919765659,274494090,449420020,988697756,5D0HPQZ5U0NY,N/A,Yes,No,No,Normal,N/A,942,94,1036
5597,JUWG,MND5,6YLI,J522,1029345009,N/A,1919/7/1,1979/7/10,6QON,1914/9/3,175,VZ5O,1973159350,SIE7,N211046705,11YR,1917/11/28,IC03,6R5I,O0K6,XA4O,TFPN,9I82,ULYY,28,3,2,994791717,697307370,450327125,914657366,TSLGE53GZ0LW,N/A,Yes,No,No,Normal,N/A,918,94,1012
5598,ORZ8,Z309,0X4S,BONL,1481425059,N/A,1945/7/1,1954/3/23,LSKP,1955/1/28,172,XD3U,1096360349,EORR,X237850918,GZHL,1963/7/19,IC09,86Q3,OFHQ,ECS9,IEIT,IHMA,M8UT,28,3,2,918952290,497794834,111858141,195370843,IB1S2V3FE2OR,N/A,Yes,No,No,Normal,N/A,922,94,1016
5599,XJV8,IWFR,EN55,QAX0,1363672439,N/A,1942/2/1,2016/10/23,0IC9,1984/1/18,364,UBLZ,1108576730,Z9UB,O160822329,F33Y,1964/3/28,IC01,X50X,249A,OIL3,PQD0,JJXT,B4WW,28,3,2,951432034,128466058,689975843,670248173,GXYBHQO51T2U,N/A,Yes,No,No,Normal,N/A,988,100,1088
5600,GH1E,CC5C,XXOI,P70S,1311510242,N/A,1978/5/1,1985/12/30,3SNA,2000/9/5,85,L9Z0,1902886430,PJ21,V250030373,F35G,1935/6/23,IC06,K81O,JBEM,H8OO,5ZJL,DMQL,VCRV,28,3,2,952444818,124407024,353450852,135593694,6HRLGJPRTCLZ,N/A,Yes,No,No,Normal,N/A,934,99,1033
5601,7WRA,H5JW,KY05,Y0A0,1537556950,N/A,1988/1/1,1941/7/18,A6UO,2007/3/17,834,XSLH,1417061498,JNJB,B238734406,XFZ7,1945/02/31,IC11,1B8Q,6FSN,EX1A,7BP7,DOU4,Z4OJ,28,3,2,901999539,222580079,989407400,989743231,04QNMZWZ40TM,N/A,Yes,No,No,Normal,N/A,989,98,1087
5602,R07D,577,DO9U,BRZI,1895354361,N/A,1988/7/1,1992/7/4,DRC0,1984/4/4,999,V2S5,1308010417,IWJQ,C126117325,5CXZ,1978/7/19,IC15,W01N,YG9U,3VN0,0I66,3PK5,SLYE,28,3,2,931690162,100287968,582329027,956250753,A3BB40K9DPI3,N/A,Yes,No,No,Normal,N/A,927,92,1019
5603,RK00,ZI57,2ZBA,XW7A,1536923718,N/A,1968/2/1,2012/5/9,PHKI,1930/2/15,357,4RYF,1055636713,2UR6,L161948826,FKEP,1953/12/19,IC22,NTST,IB8U,GC7O,AFJV,E8NO,4YI1,28,3,2,914246834,752083284,582134973,108786187,V1BVLQYETO1H,N/A,Yes,No,No,Normal,N/A,910,92,1002
5604,NFL5,P34I,V9BT,KGDF,1842374983,N/A,1951/1/1,1921/1/19,T5VH,2008/12/30,961,P4I5,1697526253,ZI5S,Z170697158,1SY1,1974/9/18,IC15,AZL1,DG12,NLI2,P70Q,88SU,MJVA,28,3,2,962370084,583443013,919545426,812119726,C3PS7FECSUWE,N/A,Yes,No,No,Normal,N/A,929,95,1024
5605,OTTQ,JTHS,BLJB,3DCY,1058946308,N/A,1961/4/1,2009/2/16,GZX4,1960/1/6,580,DC8K,1769302543,FRE3,H262542641,N2KQ,1922/4/24,IC01,UYGK,96LI,4O7Y,NR7H,XDBR,TEVQ,28,3,2,938683583,150466485,607770318,294673886,NDFGLKEEE6AW,N/A,Yes,No,No,Normal,N/A,979,95,1074
5606,1NIB,2AZ7,NLDE,7CC1,1285925737,N/A,1977/4/1,1945/5/19,9XG7,1940/7/4,566,2YXT,1321134317,M4M9,A180570948,ZMR5,1958/7/31,IC23,TFNA,R9HS,YAA6,2RG6,AV7Q,TG1K,28,3,2,900907235,357966941,949201504,812250870,VFA5TOL6GALK,N/A,Yes,No,No,Normal,N/A,975,95,1070
5607,KAW1,XTJK,YGRI,WC68,1226787566,N/A,2001/11/1,1956/12/27,GW42,1925/12/19,704,6JZO,1244754625,OV0T,W168103993,PYWK,1940/5/21,IC30,JXKV,FPNG,62K0,S7YK,ZFXI,Q4BL,28,3,2,931757955,228666592,739361017,704795642,1QPGL1JFVZI4,N/A,Yes,No,No,Normal,N/A,987,90,1077
5608,S3L4,INE5,Z89Z,8KEZ,1291068787,N/A,1922/10/1,2003/12/24,TZJZ,1996/9/29,524,9SAF,1050959280,A3L7,P299465269,OIFF,1952/8/12,IC05,KVLU,EVN4,7KWH,4ZVC,VGIF,8UOV,28,3,2,975329318,854286519,350004714,196237920,W7S6T1WF0M52,N/A,Yes,No,No,Normal,N/A,979,93,1072
5609,VJ18,GJ06,XW0Y,QO0D,1955515027,N/A,2009/5/1,1944/6/29,E31B,1961/10/1,906,L9TX,1364238672,RHCD,V160508115,9P2X,1923/5/13,IC23,XKYA,HMAS,9RAG,PDXK,034K,HJ8N,28,3,2,919268973,742491984,426327194,459541025,VAANQRXO52ST,N/A,Yes,No,No,Normal,N/A,962,95,1057
5610,S3MY,Z1IM,OSUT,0GFA,1653820705,N/A,2008/8/1,1971/1/25,2CI7,2009/5/16,985,DE64,1316771829,1PWC,Y245558373,CH9N,1992/12/3,IC11,PY7W,O7ET,C0FN,76GE,CGEH,1DHX,28,3,2,928096151,854038648,536521573,512470492,2JH6IB96XCK6,N/A,Yes,No,No,Normal,N/A,900,90,990
5611,UE30,SXYZ,0Q1K,LEFA,1109755894,N/A,1981/6/1,1916/2/20,L18K,1979/4/28,664,LCK0,1906678408,9Q59,W195795200,S8EI,1916/9/1,IC16,FQ3Q,2LJV,D0P0,6XWB,VFPX,E3S0,28,3,2,993739828,962587821,687921252,543450887,8EWZI2LA9N32,N/A,Yes,No,No,Normal,N/A,926,90,1016
5612,62DS,QH05,IAJY,B42X,1954903869,N/A,1990/7/1,1914/1/26,RARU,2012/2/27,541,W265,1056366242,O7NG,H158840429,87D3,1998/5/13,IC22,IVP8,IQAE,8HI6,JOI1,RKLU,EL6C,28,3,2,925693783,147166792,243456570,681955682,TWR7RPZPVQSL,N/A,Yes,No,No,Normal,N/A,935,96,1031
5613,TGE9,HGZA,N9D8,DS6Y,1691597176,N/A,2008/4/1,1938/9/26,1BEV,1932/3/19,960,VL7F,1047453064,PAWC,O280245643,NVW7,2004/2/22,IC08,VX2R,054O,2Y3B,OKOR,KX8J,4JBH,28,3,2,971708935,127347029,906988627,852524898,QPHA3TDTYLQS,N/A,Yes,No,No,Normal,N/A,927,91,1018
5614,KSKH,1LKN,879B,GU2B,1314067290,N/A,1969/12/1,1926/6/18,E2UM,1934/02/29,201,XDCV,1617884042,RR4V,K215598926,HMWU,1934/7/11,IC05,3IW5,QTBG,51BT,U2V9,KMCR,YJKP,28,3,2,940391447,635459220,745761161,788000917,SIXHFFPOY13T,N/A,Yes,No,No,Normal,N/A,988,94,1082
5615,V3G1,H4I9,DJEB,ZH9Z,1932796038,N/A,2013/4/1,2005/2/26,RBKE,1999/7/13,230,X6ZD,1975792193,GEF9,K236640406,ACB4,1973/10/9,IC21,O083,7JXL,JICM,RIP3,3QUQ,16ED,28,3,2,989196168,734458758,591911752,711515817,W07K8WGR0BG4,N/A,Yes,No,No,Normal,N/A,979,96,1075
5616,TJEQ,19S5,5JAS,J69B,1266104007,N/A,1915/1/1,1984/4/22,94D4,1960/3/1,972,FFKY,1387780422,00JW,C248475580,TGWW,2006/7/17,IC08,SVIH,J3CW,5UDD,PMWC,BD7B,KSCT,28,3,2,961624167,261962278,112610947,293468541,GM6G0CRWMWF1,N/A,Yes,No,No,Normal,N/A,960,91,1051
5617,2WTH,N79N,E291,DIOO,1788008129,N/A,1941/5/1,1981/2/22,R27J,1979/8/16,424,FXYC,1942233312,N3DI,D276563773,GM9P,1913/10/31,IC15,GYNC,ACBM,IWXL,0Z3I,E6JN,A75W,28,3,2,993828910,602376771,962851829,654516126,90CK97GJ43NV,N/A,Yes,No,No,Normal,N/A,924,96,1020
5618,KRHP,X2T8,9G1S,SR61,1894381045,N/A,1999/9/1,1975/6/17,SACC,1983/9/12,483,FQUR,1347885948,C20Y,B275873726,6280,2001/6/3,IC13,2PCW,TB46,12DA,B69Q,U60F,MLWX,28,3,2,990188775,513720464,942718491,205541667,5VM088I3STTS,N/A,Yes,No,No,Normal,N/A,989,97,1086
5619,CK1N,ZG4T,11QN,824Y,1429200656,N/A,1969/4/1,2000/1/4,8K1G,1930/7/6,907,BPKZ,1391257338,T9NK,G254314557,53I4,2015/11/11,IC20,UEHC,V1ST,FERY,Z65E,0APY,BCNU,28,3,2,922257753,298121966,799430469,585953047,VCFGVN3WNPP7,N/A,Yes,No,No,Normal,N/A,922,93,1015
5620,KD1X,SEIM,52ZX,WI1H,1170406505,N/A,1956/2/1,1953/5/11,5V7V,1963/6/7,387,DUDF,1761102843,UNAR,J151972999,MPFU,2000/4/13,IC08,9L5G,W009,GT02,DHSG,1H0F,KD7V,28,3,2,938120652,853921979,625931678,518281660,YVP4PXACJD3Z,N/A,Yes,No,No,Normal,N/A,997,93,1090
5621,2YDC,Q0GF,KW8W,WIBU,1933219527,N/A,1957/1/1,2013/7/13,ZMVS,1969/1/8,166,G36C,1768602932,F5L3,M228578329,S489,2001/1/31,IC11,O30L,YYO7,O3GY,4JFW,80JE,KFR9,28,3,2,918009595,624911631,235691845,630397860,88S545NI01IN,N/A,Yes,No,No,Normal,N/A,945,99,1044
5622,PWS1,3IMZ,KL8W,53BB,1960192239,N/A,1911/12/1,1959/7/3,6D8P,1914/8/11,977,5ATQ,1289249243,82KH,D299328881,K45D,1991/3/19,IC25,07K2,I030,GM4Z,3A6H,D91K,1ZQM,28,3,2,999573061,726644694,339547791,174178571,LZPDZBMYVYUL,N/A,Yes,No,No,Normal,N/A,941,91,1032
5623,G0Y5,HE3R,WDSS,X6IH,1704195717,N/A,1996/10/1,1994/9/11,IHD1,1994/10/12,715,E1EG,1278734482,T7Y8,L164579433,WYG6,1949/1/8,IC11,LQYR,JYTF,0C3Q,T7IB,F0KS,2GN1,28,3,2,947621121,759169549,826679554,124921734,G4F8M1MXMGX9,N/A,Yes,No,No,Normal,N/A,906,97,1003
5624,M9UO,M1BE,Z5WP,1R8N,1520041715,N/A,1918/12/1,1961/11/23,F86H,2000/12/4,324,LCII,1441738043,4JP5,Q227413599,750F,2002/12/17,IC09,FZQ3,4YI4,ZHAT,YRZA,0WWN,GCG5,28,3,2,908184134,267675456,249145281,315860383,703W8X3SQ2MZ,N/A,Yes,No,No,Normal,N/A,951,96,1047
5625,MBAK,10LE,6W3S,ZJQB,1002700966,N/A,1967/9/1,1978/5/7,7IHK,1929/4/4,398,AF2O,1421758618,NT6U,D169627460,LJSG,1959/9/19,IC09,R9I5,JT5E,JEI6,NAJT,B4JH,X5MW,28,3,2,984291506,925447858,762542695,728326561,Z3LDSN2VO6UA,N/A,Yes,No,No,Normal,N/A,957,92,1049
5626,D89O,7HRX,QP64,DMMO,1181899965,N/A,1980/4/1,1941/5/19,B7MJ,1977/12/29,975,6ZL9,1845979191,8EMD,J224952147,3OLX,1988/7/10,IC10,ZBKK,GTA0,LGHF,LXWZ,5IKO,08SC,28,3,2,963653648,304933939,941018114,262384778,QESWUYBML6U8,N/A,Yes,No,No,Normal,N/A,932,94,1026
5627,0OIU,DE17,UGZW,EM68,1045496107,N/A,1921/10/1,1960/8/10,2HZJ,2010/4/5,971,NGA1,1617243434,YKL9,I137258992,WPB3,1986/11/9,IC21,ADLZ,887P,EJAJ,TI06,HJ2Q,KUYX,28,3,2,931196374,291272784,927847173,971668329,QJ20Z7W1TMC7,N/A,Yes,No,No,Normal,N/A,935,90,1025
5628,5U4F,YIZS,Q977,533O,1323031994,N/A,1947/2/1,2001/2/10,FBPS,1947/3/15,891,HECH,1054421877,QIQ8,O273449735,E4RF,1967/11/4,IC23,EO2W,78NZ,Y6KF,5WYA,GMPX,MJH4,28,3,2,982126171,800332766,548276086,408711837,MS23Y5T6ZFVK,N/A,Yes,No,No,Normal,N/A,920,91,1011
5629,W522,YBB1,EUNS,ORNP,1390306541,N/A,1936/4/1,1952/6/21,3HC7,1985/8/13,162,O8YE,1710178004,M6X2,L265057866,I22N,1920/7/6,IC28,8.30E+03,UI9U,MXH2,3M2V,LXDV,IVQB,28,3,2,932826133,776114240,237138834,986136472,YGP6Q49A7I7W,N/A,Yes,No,No,Normal,N/A,975,95,1070
5630,MZ0O,T8HR,SXNY,W0PG,1966378782,N/A,1921/3/1,2008/6/13,IOBY,1963/1/5,910,S5VI,1205856204,V6TT,H152379651,9X7N,1979/3/16,IC20,YP2I,8TBC,0W15,GC3H,OA2B,110N,28,3,2,935383105,357880494,845558873,214997463,KFZ35JMTEQ7I,N/A,Yes,No,No,Normal,N/A,928,91,1019
5631,PDAQ,WB9M,7VIF,7IJN,1274578324,N/A,1970/8/1,1980/1/15,CO1O,1995/3/18,279,M91K,1508524878,NLTY,D191258533,PYQO,1941/8/13,IC08,XP8M,SPM8,K0OG,UKMU,MTXU,8EQH,28,3,2,978258847,804289740,839062963,284282808,IR6854E4S2L4,N/A,Yes,No,No,Normal,N/A,951,99,1050
5632,11ZY,KMPP,XQXL,5P9L,1031390943,N/A,1923/3/1,1932/3/26,7T08,1918/9/29,973,IK05,1825496155,J7LT,J189370804,2BIM,1942/12/19,IC11,A6UX,7CGJ,H7JL,GBPG,3WXD,VGMA,28,3,2,901464628,214249063,687636260,950118425,U9LEKSCIOYOI,N/A,Yes,No,No,Normal,N/A,908,91,999
5633,OLOW,UAOS,3IGG,F3TC,1367985088,N/A,1978/1/1,1937/4/28,MBDB,1952/12/6,88,4WSK,1861228527,4IGG,V111928548,FCJD,1935/7/15,IC12,CZ99,KKLS,79FF,2UR1,Y0I7,XKHE,28,3,2,982386758,215115414,750945173,563791507,MHQQKXU4R6XV,N/A,Yes,No,No,Normal,N/A,946,92,1038
5634,7ILD,CR60,96OS,E1ZF,1484415528,N/A,1914/10/1,1989/09/31,9TA1,1958/1/2,778,0Y3S,1573761326,8ZUO,T294686880,P5H0,1943/9/23,IC22,U5BU,0GQC,L1E5,XB2J,U8V6,7MJG,28,3,2,957231554,697488966,163360616,485763766,RMENDO3FATD6,N/A,Yes,No,No,Normal,N/A,973,97,1070
5635,YL5L,7G2O,5AUD,NP5Q,1530579813,N/A,1968/2/1,1930/6/27,Q38F,1927/12/20,374,Z4FN,1452475902,ZCNZ,J168974480,W5R8,2016/2/4,IC17,7O5N,WMGT,DIFW,GGOP,8A5X,WCDN,28,3,2,934307987,738997924,392165395,590768806,YFF81UF965K7,N/A,Yes,No,No,Normal,N/A,999,94,1093
5636,K38U,H5Y1,266I,S5C3,1016493922,N/A,2001/6/1,1996/2/16,KNER,1985/7/13,13,0GW4,1388480526,IBVQ,S152436394,MKWN,1927/1/26,IC17,ZJN3,QNIE,3VKO,LVW0,XI13,0E6N,28,3,2,979091559,580490543,214287122,551147773,HZUQ1RAA6ZUA,N/A,Yes,No,No,Normal,N/A,982,97,1079
5637,GB2D,E11A,MYJ3,2D3G,1264009090,N/A,1969/2/1,1933/10/5,Y7ZZ,1946/8/7,400,MR58,1444283577,9MY2,Z224746345,IP0U,2016/11/12,IC28,GM13,Z1F5,J3IL,SVJA,QZLQ,HD49,28,3,2,935964767,246660731,593486746,295634767,O9XCWZOPCCU5,N/A,Yes,No,No,Normal,N/A,946,100,1046
5638,2.00E+62,TBUY,VISP,MG6F,1307361713,N/A,1960/5/1,1925/5/9,5DAQ,1968/4/13,116,DG7W,1267217392,OTFQ,D266964733,J5G7,1983/5/4,IC31,PNZ4,64ON,WGG1,6NTF,ZZPQ,IFKR,28,3,2,916250079,196291603,328940885,313809233,IY5EO2H1HTO1,N/A,Yes,No,No,Normal,N/A,935,98,1033
5639,9AIN,O3V1,O7OT,VWHI,1216024287,N/A,2016/12/1,1991/10/9,B38O,1990/9/17,881,2J0B,1231798015,VRSG,H264713150,Z6YR,1946/10/14,IC18,3EBZ,O5LR,L1FM,5WIU,12JY,0VFB,28,3,2,997312904,291563101,334234598,318296631,TTGL51115N4F,N/A,Yes,No,No,Normal,N/A,965,93,1058
5640,BM25,KOJN,JAT3,R1ZA,1850803028,N/A,1930/8/1,1925/3/11,BLF2,1958/11/18,98,0Q5E,1955036730,P70V,N251262740,HK1C,1918/5/11,IC02,CH5Q,SH1J,NWMJ,PUUQ,3FO0,XF2S,28,3,2,918205865,791901061,505718274,891674813,PAM3SD88IVYE,N/A,Yes,No,No,Normal,N/A,984,99,1083
5641,3VMU,OUG6,039C,QUXI,1975805951,N/A,1930/1/1,1978/8/21,8HVW,1955/5/28,63,7UTY,1777366126,M7YA,I239907053,M7C4,2012/8/25,IC11,78J8,321Z,COAC,JJOI,IAKS,LP57,28,3,2,976764194,889588903,687779664,575228352,4EX6CKPUG4KI,N/A,Yes,No,No,Normal,N/A,931,95,1026
5642,6BEZ,SXX6,FRZP,9LSH,1645872274,N/A,1966/7/1,1960/10/11,GQCI,1941/9/22,490,XSHT,1022317532,H78O,V272178127,A62V,1995/9/10,IC08,N8HT,R476,N14H,7XJO,FK7D,9AQF,28,3,2,983057685,881980157,296328028,160648270,Q1F2R7JWVW39,N/A,Yes,No,No,Normal,N/A,909,92,1001
5643,LY3N,JU5I,SQOY,1HCK,1991849354,N/A,1972/11/1,2004/9/28,XSIF,1975/4/11,318,0AIL,1988851263,ZGLA,G234971856,5RJY,1998/4/20,IC30,JSDG,TKCO,1CDA,ZGTL,1621,MY5E,28,3,2,922444773,792339818,665446305,357957906,43UN5JOO3HSY,N/A,Yes,No,No,Normal,N/A,994,96,1090
5644,Y0K1,X9HP,KTDU,Z603,1378645224,N/A,1976/7/1,1978/7/16,0H4V,1960/10/19,684,EDJF,1329551584,PDH2,Q215855474,VPF3,1978/3/17,IC20,Q6US,AU18,UDVR,4DK7,M25Q,R3TT,28,3,2,928132516,822643606,145425842,690472095,LFOKP2QO4VQX,N/A,Yes,No,No,Normal,N/A,908,90,998
5645,3NJ6,TTNB,G71R,N1Z1,1898589825,N/A,2005/10/1,1984/6/7,0PIV,1935/02/29,298,01BE,1027239936,Y59I,I145962034,GC44,1913/4/23,IC14,ENK9,0Z6I,6WZJ,EG1K,R1KU,078S,28,3,2,928051366,601689149,591884954,242064498,FOU2T1D29NNV,N/A,Yes,No,No,Normal,N/A,994,91,1085
5646,ZQM6,XZ2W,8NLI,SHAX,1261547343,N/A,1960/10/1,2008/4/26,OT3K,1988/4/1,845,E7FS,1761095576,EEWO,U114128347,R27I,1973/7/15,IC27,L4QC,ISEW,S67E,XVEU,UTQP,VNOP,28,3,2,914948120,565607866,426772479,235314909,7DCRVML2WUPZ,N/A,Yes,No,No,Normal,N/A,982,91,1073
5647,U6MQ,ZVBH,FB0C,SVUO,1519353257,N/A,1928/10/1,2009/9/11,KCK9,1991/7/26,419,4K1Z,1932306288,1WH1,M188209167,HZ00,2004/7/7,IC04,YOL2,9MMP,1ZPG,3FBJ,DBFB,2R4Q,28,3,2,900730979,754360214,989621421,554569360,T2BUNJM36DAG,N/A,Yes,No,No,Normal,N/A,944,95,1039
5648,TBKB,PCVA,J1S2,61UX,1688655984,N/A,1974/8/1,1921/2/7,U9NG,1928/12/29,771,BPE8,1281703968,3RSH,S127426065,YF17,1993/3/12,IC11,3H43,3U4P,CUCB,1FMN,SIO7,N56N,28,3,2,951634628,448828396,472107641,462999464,FV10LBWA4MLW,N/A,Yes,No,No,Normal,N/A,991,91,1082
5649,TV7U,ZU9Z,B9CC,7HU1,1031790908,N/A,2002/12/1,1917/2/21,S3TU,1949/3/13,23,CH6T,1506860836,AOSA,A127915842,BXN3,1958/10/19,IC08,RHLX,6YGD,OFYD,ZNEG,9JU0,I0D2,28,3,2,931664308,770729978,278374323,366703984,ZJLDO6S9S31D,N/A,Yes,No,No,Normal,N/A,947,92,1039
